id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400489759,Orlando Magic,E'Twaun Moore,32,4-10,0-1,3-4,0,1,1,2,1,0,1,2,21,11
400489759,Orlando Magic,Jason Maxiell,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489759,Orlando Magic,Dewayne Dedmon,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489759,Orlando Magic,Jameer Nelson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489759,Orlando Magic,Doron Lamb,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489774,Philadelphia 76ers,Thaddeus Young,23,3-13,0-1,0-0,2,2,4,3,0,0,3,5,-29,6
400489774,Philadelphia 76ers,Henry Sims,26,2-5,0-0,6-6,2,3,5,1,0,0,2,3,-20,10
400489774,Philadelphia 76ers,Michael Carter-Williams,33,4-12,1-3,5-8,0,4,4,5,2,0,3,1,-16,14
400489774,Philadelphia 76ers,James Anderson,27,7-16,6-12,0-1,1,1,2,1,2,0,2,5,-24,20
400489774,Philadelphia 76ers,Hollis Thompson,26,3-6,0-3,0-0,0,1,1,4,1,0,1,4,-26,6
400489774,Philadelphia 76ers,Jarvis Varnado,18,3-7,0-0,0-1,4,2,6,0,1,0,1,1,-8,6
400489774,Philadelphia 76ers,Arnett Moultrie,8,0-2,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400489774,Philadelphia 76ers,Byron Mullens,20,5-9,3-4,2-2,1,5,6,2,0,0,0,2,-2,15
400489774,Philadelphia 76ers,Lorenzo Brown,8,0-2,0-1,0-0,0,3,3,0,0,0,1,0,-7,0
400489774,Philadelphia 76ers,Eric Maynor,13,0-4,0-1,0-0,1,0,1,1,1,0,1,1,-15,0
400489774,Philadelphia 76ers,Elliot Williams,17,2-6,0-3,3-3,0,3,3,1,3,0,1,3,-9,7
400489774,Philadelphia 76ers,Tony Wroten,22,3-12,0-2,2-5,2,1,3,2,3,0,2,3,-7,8
400489774,Oklahoma City Thunder,Serge Ibaka,27,5-10,0-0,4-4,1,3,4,1,0,3,2,1,23,14
400489774,Oklahoma City Thunder,Kevin Durant,33,14-20,2-6,12-18,0,9,9,3,2,1,3,1,24,42
400489774,Oklahoma City Thunder,Perry Jones,29,4-6,1-1,3-3,2,4,6,3,0,2,0,1,24,12
400489774,Oklahoma City Thunder,Steven Adams,15,1-1,0-0,0-4,1,2,3,0,0,0,1,2,13,2
400489774,Oklahoma City Thunder,Russell Westbrook,20,4-9,1-3,4-4,1,9,10,14,3,0,6,2,25,13
400489774,Oklahoma City Thunder,Nick Collison,13,0-1,0-0,2-2,0,5,5,4,1,0,0,2,5,2
400489774,Oklahoma City Thunder,Caron Butler,26,1-4,0-2,0-0,0,5,5,1,1,1,1,4,4,2
400489774,Oklahoma City Thunder,Hasheem Thabeet,18,3-3,0-0,1-2,1,2,3,0,0,2,2,4,12,7
400489774,Oklahoma City Thunder,Derek Fisher,12,2-4,2-4,2-2,1,1,2,2,0,0,2,1,13,8
400489774,Oklahoma City Thunder,Reggie Jackson,25,5-9,0-1,4-4,1,5,6,2,2,0,4,1,12,14
400489774,Oklahoma City Thunder,Jeremy Lamb,14,3-8,1-3,0-0,1,1,2,0,3,1,0,0,7,7
400489774,Oklahoma City Thunder,Andre Roberson,8,1-1,0-0,0-0,0,2,2,1,0,0,1,3,3,2
400489802,Utah Jazz,Marvin Williams,24,3-7,1-3,2-2,0,4,4,0,0,1,2,3,4,9
400489802,Utah Jazz,Richard Jefferson,18,3-7,2-3,0-0,0,1,1,0,1,0,1,3,-2,8
400489802,Utah Jazz,Derrick Favors,35,6-9,0-0,3-4,4,10,14,1,1,3,3,3,7,15
400489802,Utah Jazz,Trey Burke,24,2-9,0-4,3-3,1,3,4,8,0,0,1,5,12,7
400489802,Utah Jazz,Gordon Hayward,44,7-15,1-3,7-10,1,1,2,8,3,0,2,3,14,22
400489802,Utah Jazz,Jeremy Evans,9,0-2,0-0,0-0,1,1,2,0,0,0,0,0,2,0
400489802,Utah Jazz,Enes Kanter,28,6-14,0-1,1-2,6,4,10,3,0,0,3,4,11,13
400489802,Utah Jazz,Alec Burks,34,6-10,3-5,4-7,0,1,1,2,2,0,3,1,11,19
400489802,Utah Jazz,Diante Garrett,25,4-7,3-4,0-0,0,4,4,3,2,0,4,2,1,11
400489802,Utah Jazz,Rudy Gobert,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489802,Utah Jazz,John Lucas III,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489802,Utah Jazz,Ian Clark,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489802,Utah Jazz,Brandon Rush,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489802,Philadelphia 76ers,Thaddeus Young,39,8-16,1-6,1-2,0,0,0,2,1,2,0,2,-3,18
400489802,Philadelphia 76ers,Henry Sims,26,2-8,0-0,1-2,1,3,4,2,1,1,1,4,-12,5
400489802,Philadelphia 76ers,Michael Carter-Williams,34,2-13,0-3,0-0,0,7,7,9,5,1,4,3,-6,4
400489802,Philadelphia 76ers,James Anderson,33,5-11,2-6,4-4,2,4,6,2,0,1,3,4,-2,16
400489802,Philadelphia 76ers,Hollis Thompson,17,1-2,0-1,2-2,1,2,3,1,1,0,2,0,7,4
400489802,Philadelphia 76ers,Jarvis Varnado,14,1-2,0-0,0-0,1,4,5,1,0,0,0,5,0,2
400489802,Philadelphia 76ers,Arnett Moultrie,7,1-1,0-0,0-0,0,1,1,0,0,0,2,2,1,2
400489802,Philadelphia 76ers,Byron Mullens,10,2-4,1-2,1-2,0,2,2,0,0,0,0,0,-10,6
400489802,Philadelphia 76ers,Eric Maynor,13,1-2,1-2,0-0,0,2,2,2,1,0,3,0,-4,3
400489802,Philadelphia 76ers,Elliot Williams,16,1-2,0-0,0-0,0,2,2,2,0,0,0,1,-12,2
400489802,Philadelphia 76ers,Tony Wroten,31,12-15,0-2,6-8,0,1,1,1,4,0,3,0,-19,30
400489802,Philadelphia 76ers,Lorenzo Brown,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Sacramento Kings,Derrick Williams,31,1-5,1-3,2-4,0,6,6,1,2,0,2,3,9,5
400489832,Sacramento Kings,Rudy Gay,35,5-12,1-3,16-19,4,3,7,5,2,0,4,3,17,27
400489832,Sacramento Kings,DeMarcus Cousins,27,7-16,0-0,5-7,3,9,12,2,1,0,5,3,12,19
400489832,Sacramento Kings,Isaiah Thomas,37,4-10,1-4,11-12,0,5,5,6,4,0,4,3,21,20
400489832,Sacramento Kings,Ben McLemore,28,5-7,3-5,2-2,0,1,1,1,1,0,3,4,0,15
400489832,Sacramento Kings,Reggie Evans,3,1-1,0-0,0-0,0,0,0,0,0,0,0,0,4,2
400489832,Sacramento Kings,Jason Thompson,26,6-10,0-0,2-4,2,5,7,0,0,1,0,3,12,14
400489832,Sacramento Kings,Travis Outlaw,15,3-4,1-1,0-0,0,3,3,1,0,0,1,1,7,7
400489832,Sacramento Kings,Quincy Acy,8,1-2,0-0,0-0,1,1,2,1,0,0,1,2,-3,2
400489832,Sacramento Kings,Ray McCallum,27,1-7,0-2,2-2,2,3,5,3,2,0,1,3,11,4
400489832,Sacramento Kings,Orlando Johnson,3,0-0,0-0,0-0,0,0,0,1,0,0,0,0,-5,0
400489832,Sacramento Kings,Royce White,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Sacramento Kings,Carl Landry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Sacramento Kings,Aaron Gray,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Sacramento Kings,Jason Terry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Philadelphia 76ers,Thaddeus Young,39,5-18,0-4,6-8,1,5,6,3,0,0,3,2,-16,16
400489832,Philadelphia 76ers,Henry Sims,31,5-12,0-0,10-11,5,5,10,3,3,2,3,3,2,20
400489832,Philadelphia 76ers,Michael Carter-Williams,38,5-14,1-3,2-3,1,6,7,2,0,1,7,4,-14,13
400489832,Philadelphia 76ers,James Anderson,31,6-12,5-9,0-0,0,2,2,3,0,0,1,4,-11,17
400489832,Philadelphia 76ers,Hollis Thompson,28,2-5,1-3,0-0,0,2,2,2,0,0,0,5,-1,5
400489832,Philadelphia 76ers,Jarvis Varnado,10,1-2,0-0,2-2,1,1,2,1,1,0,0,5,-17,4
400489832,Philadelphia 76ers,Arnett Moultrie,7,2-4,0-0,0-0,1,1,2,0,0,0,1,2,-3,4
400489832,Philadelphia 76ers,Byron Mullens,10,1-2,1-1,0-0,1,2,3,1,0,1,1,2,0,3
400489832,Philadelphia 76ers,Eric Maynor,10,0-1,0-1,0-0,0,0,0,2,0,0,1,0,-3,0
400489832,Philadelphia 76ers,Elliot Williams,13,1-3,0-1,4-4,0,1,1,1,1,0,0,1,-12,6
400489832,Philadelphia 76ers,Tony Wroten,24,5-11,0-1,0-0,1,2,3,2,2,0,3,3,-10,10
400489832,Philadelphia 76ers,Brandon Davies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Philadelphia 76ers,Nerlens Noel,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Philadelphia 76ers,Lorenzo Brown,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489832,Philadelphia 76ers,Jason Richardson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Indiana Pacers,David West,33,8-13,0-0,2-4,1,6,7,1,0,4,4,1,15,18
400489846,Indiana Pacers,Paul George,36,9-15,4-7,3-4,0,4,4,6,2,1,5,1,10,25
400489846,Indiana Pacers,Roy Hibbert,30,2-5,0-0,0-0,1,2,3,1,1,5,3,4,13,4
400489846,Indiana Pacers,George Hill,39,4-11,3-8,3-4,1,5,6,9,2,0,2,2,9,14
400489846,Indiana Pacers,Lance Stephenson,40,6-8,1-3,0-0,0,12,12,4,1,0,4,3,7,13
400489846,Indiana Pacers,Lavoy Allen,18,6-6,0-0,1-2,0,4,4,0,0,2,0,2,-6,13
400489846,Indiana Pacers,Luis Scola,15,2-3,0-0,5-8,1,2,3,1,0,0,1,3,-8,9
400489846,Indiana Pacers,Evan Turner,21,1-4,0-1,0-0,0,4,4,4,1,0,1,2,-8,2
400489846,Indiana Pacers,C.J. Watson,8,1-2,1-2,0-0,0,0,0,1,0,0,1,1,3,3
400489846,Indiana Pacers,Chris Copeland,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Indiana Pacers,Solomon Hill,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Indiana Pacers,Ian Mahinmi,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Indiana Pacers,Rasual Butler,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Philadelphia 76ers,Thaddeus Young,45,10-31,0-6,5-6,1,5,6,10,2,0,2,3,-1,25
400489846,Philadelphia 76ers,Henry Sims,21,2-8,0-0,2-2,2,2,4,2,2,0,0,1,-7,6
400489846,Philadelphia 76ers,Michael Carter-Williams,41,5-16,1-4,1-1,2,7,9,8,1,1,3,4,-7,12
400489846,Philadelphia 76ers,James Anderson,39,5-11,1-4,0-0,0,4,4,2,2,1,0,3,-7,11
400489846,Philadelphia 76ers,Hollis Thompson,33,3-5,2-4,0-0,0,1,1,1,1,0,0,0,-1,8
400489846,Philadelphia 76ers,Jarvis Varnado,6,0-0,0-0,1-2,0,1,1,0,0,0,0,0,-5,1
400489846,Philadelphia 76ers,Byron Mullens,24,6-9,3-5,0-0,2,3,5,1,2,0,2,3,-1,15
400489846,Philadelphia 76ers,Elliot Williams,18,3-6,1-2,1-1,2,1,3,1,0,0,2,4,-3,8
400489846,Philadelphia 76ers,Tony Wroten,13,1-4,0-1,6-6,0,1,1,0,3,0,1,2,-3,8
400489846,Philadelphia 76ers,Brandon Davies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Philadelphia 76ers,Eric Maynor,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489846,Philadelphia 76ers,Darius Johnson-Odom,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489858,Memphis Grizzlies,Zach Randolph,26,5-11,0-0,4-5,0,2,2,3,2,0,1,3,20,14
400489858,Memphis Grizzlies,Tayshaun Prince,25,3-4,0-1,1-2,0,2,2,3,1,0,2,0,12,7
400489858,Memphis Grizzlies,Marc Gasol,28,3-6,0-0,5-6,2,2,4,6,3,2,5,2,11,11
400489858,Memphis Grizzlies,Mike Conley,23,5-9,2-5,7-8,0,4,4,4,1,0,2,1,16,19
400489858,Memphis Grizzlies,Courtney Lee,29,3-6,0-2,0-1,0,4,4,0,0,0,2,3,13,6
400489858,Memphis Grizzlies,James Johnson,15,2-4,1-3,2-2,0,1,1,2,1,0,1,3,4,7
400489858,Memphis Grizzlies,Ed Davis,20,3-4,0-0,0-2,3,8,11,1,1,2,1,1,9,6
400489858,Memphis Grizzlies,Jon Leuer,6,2-3,0-1,2-3,0,1,1,0,0,0,0,3,0,6
400489858,Memphis Grizzlies,Mike Miller,6,1-3,0-0,0-0,0,1,1,1,0,0,1,1,4,2
400489858,Memphis Grizzlies,Kosta Koufos,14,4-7,0-0,0-0,2,6,8,1,0,0,2,3,15,8
400489858,Memphis Grizzlies,Beno Udrih,6,0-1,0-0,2-2,0,0,0,0,0,0,0,0,0,2
400489858,Memphis Grizzlies,Nick Calathes,26,3-6,0-2,0-1,0,2,2,6,2,0,3,3,12,6
400489858,Memphis Grizzlies,Tony Allen,17,4-6,1-1,0-0,0,1,1,0,2,0,2,1,14,9
400489858,Philadelphia 76ers,Thaddeus Young,35,8-19,4-5,0-0,4,3,7,3,6,0,3,4,-16,20
400489858,Philadelphia 76ers,Henry Sims,23,1-4,0-0,2-4,2,4,6,2,2,0,1,4,-16,4
400489858,Philadelphia 76ers,Michael Carter-Williams,33,10-16,1-3,2-3,2,6,8,3,1,0,6,2,-16,23
400489858,Philadelphia 76ers,James Anderson,33,2-11,0-6,0-0,0,0,0,2,0,0,5,0,-19,4
400489858,Philadelphia 76ers,Hollis Thompson,25,0-5,0-1,0-0,3,1,4,1,0,0,1,1,-14,0
400489858,Philadelphia 76ers,Brandon Davies,4,0-0,0-0,1-2,0,1,1,1,0,0,0,0,1,1
400489858,Philadelphia 76ers,Jarvis Varnado,11,1-1,0-0,2-4,1,2,3,0,0,1,0,3,0,4
400489858,Philadelphia 76ers,Byron Mullens,15,0-3,0-2,0-0,0,1,1,0,0,1,0,3,-19,0
400489858,Philadelphia 76ers,Elliot Williams,23,3-8,1-3,1-2,1,5,6,1,1,0,2,2,-12,8
400489858,Philadelphia 76ers,Darius Johnson-Odom,10,0-5,0-2,0-2,0,2,2,1,1,0,1,2,-3,0
400489858,Philadelphia 76ers,Tony Wroten,28,6-11,0-1,1-2,1,3,4,2,1,1,3,3,-16,13
400489858,Philadelphia 76ers,Eric Maynor,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489870,Philadelphia 76ers,Thaddeus Young,41,9-19,4-8,1-3,2,3,5,2,1,2,3,3,-1,23
400489870,Philadelphia 76ers,Henry Sims,28,3-10,0-0,3-4,3,8,11,3,0,1,1,5,8,9
400489870,Philadelphia 76ers,Michael Carter-Williams,43,7-20,0-4,1-5,1,12,13,5,1,1,6,5,-7,15
400489870,Philadelphia 76ers,Tony Wroten,36,7-18,0-3,3-3,2,2,4,4,0,1,3,4,-3,17
400489870,Philadelphia 76ers,Hollis Thompson,41,6-7,4-4,1-1,2,4,6,3,1,1,1,5,-6,17
400489870,Philadelphia 76ers,Brandon Davies,3,0-0,0-0,0-2,0,1,1,0,0,0,0,1,-3,0
400489870,Philadelphia 76ers,Jarvis Varnado,9,1-2,0-0,0-0,0,0,0,1,0,0,1,2,-9,2
400489870,Philadelphia 76ers,James Nunnally,9,0-1,0-1,0-0,0,0,0,1,0,0,0,2,-3,0
400489870,Philadelphia 76ers,Byron Mullens,15,2-3,1-2,0-0,1,1,2,1,0,0,2,2,-13,5
400489870,Philadelphia 76ers,Elliot Williams,15,0-1,0-1,2-2,0,3,3,1,0,0,1,4,-8,2
400489870,Philadelphia 76ers,James Anderson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489870,Philadelphia 76ers,Darius Johnson-Odom,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489870,Indiana Pacers,David West,35,3-14,0-0,1-1,2,10,12,3,2,1,0,3,10,7
400489870,Indiana Pacers,Paul George,36,4-14,1-3,15-16,3,5,8,2,1,0,2,1,7,24
400489870,Indiana Pacers,Roy Hibbert,28,3-8,0-0,2-2,2,3,5,1,1,1,3,4,-6,8
400489870,Indiana Pacers,George Hill,36,4-11,3-7,0-0,3,2,5,3,2,1,1,2,2,11
400489870,Indiana Pacers,Lance Stephenson,38,8-16,1-6,8-9,2,3,5,1,1,0,5,2,0,25
400489870,Indiana Pacers,Luis Scola,14,1-4,0-0,3-6,0,3,3,1,1,0,1,1,-1,5
400489870,Indiana Pacers,Evan Turner,22,2-7,0-1,0-0,1,6,7,1,0,0,2,1,11,4
400489870,Indiana Pacers,Chris Copeland,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,2,0
400489870,Indiana Pacers,Ian Mahinmi,19,4-5,0-0,2-4,3,2,5,1,0,1,0,2,13,10
400489870,Indiana Pacers,Donald Sloan,12,2-2,1-1,0-0,0,2,2,0,1,0,1,1,7,5
400489870,Indiana Pacers,Lavoy Allen,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489870,Indiana Pacers,Solomon Hill,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489870,Indiana Pacers,Rasual Butler,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489881,Chicago Bulls,Carlos Boozer,24,5-9,0-0,2-2,1,10,11,2,0,1,0,2,1,12
400489881,Chicago Bulls,Mike Dunleavy,31,5-12,1-4,4-4,0,4,4,4,0,0,1,3,-4,15
400489881,Chicago Bulls,Joakim Noah,38,6-12,0-0,2-4,4,6,10,6,1,4,5,2,1,14
400489881,Chicago Bulls,Kirk Hinrich,24,1-5,1-1,0-2,0,2,2,2,1,0,0,4,4,3
400489881,Chicago Bulls,Jimmy Butler,46,5-8,1-2,5-5,1,5,6,4,2,2,5,4,9,16
400489881,Chicago Bulls,Taj Gibson,30,7-17,0-0,5-6,5,8,13,0,0,0,2,1,10,19
400489881,Chicago Bulls,Nazr Mohammed,4,0-2,0-0,0-0,2,1,3,1,0,1,0,1,4,0
400489881,Chicago Bulls,D.J. Augustin,33,6-15,4-6,4-4,1,1,2,2,0,0,2,1,9,20
400489881,Chicago Bulls,Tony Snell,9,1-3,1-2,0-0,0,1,1,1,0,0,0,1,6,3
400489881,Chicago Bulls,Erik Murphy,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489881,Chicago Bulls,Tornike Shengelia,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489881,Chicago Bulls,Jimmer Fredette,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489881,Philadelphia 76ers,Thaddeus Young,38,10-19,4-7,0-0,0,4,4,2,4,0,2,2,-13,24
400489881,Philadelphia 76ers,Henry Sims,24,2-9,0-0,0-1,3,2,5,1,1,0,3,4,-8,4
400489881,Philadelphia 76ers,Michael Carter-Williams,38,7-16,0-2,2-4,2,7,9,7,1,0,3,6,-2,16
400489881,Philadelphia 76ers,Tony Wroten,43,6-16,4-6,1-6,0,6,6,7,2,0,2,2,-8,17
400489881,Philadelphia 76ers,Hollis Thompson,19,0-1,0-1,2-2,0,1,1,1,0,0,0,2,1,2
400489881,Philadelphia 76ers,Brandon Davies,3,1-2,0-0,0-0,1,0,1,0,0,0,0,0,-1,2
400489881,Philadelphia 76ers,Jarvis Varnado,16,3-3,0-0,1-2,1,2,3,0,0,4,0,2,5,7
400489881,Philadelphia 76ers,James Nunnally,21,3-5,1-2,1-2,0,2,2,0,2,1,0,0,-2,8
400489881,Philadelphia 76ers,Byron Mullens,15,4-5,2-3,2-2,1,2,3,0,2,1,0,1,1,12
400489881,Philadelphia 76ers,Elliot Williams,24,1-5,0-3,0-0,1,3,4,4,1,0,1,2,-13,2
400489881,Philadelphia 76ers,James Anderson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489881,Philadelphia 76ers,Darius Johnson-Odom,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489907,Philadelphia 76ers,Thaddeus Young,41,10-26,0-7,8-9,4,3,7,1,0,0,1,3,-1,28
400489907,Philadelphia 76ers,Henry Sims,31,8-15,0-1,2-2,9,6,15,2,0,2,1,1,-8,18
400489907,Philadelphia 76ers,Michael Carter-Williams,38,3-14,0-2,1-1,2,9,11,6,1,0,3,4,-2,7
400489907,Philadelphia 76ers,James Anderson,33,2-5,0-2,3-4,0,4,4,1,0,0,0,3,-4,7
400489907,Philadelphia 76ers,Hollis Thompson,32,1-5,0-2,4-4,1,2,3,1,1,0,1,2,-4,6
400489907,Philadelphia 76ers,Jarvis Varnado,15,3-5,0-0,0-0,3,1,4,0,0,1,0,4,-1,6
400489907,Philadelphia 76ers,James Nunnally,15,0-3,0-1,0-0,0,1,1,0,0,0,0,0,-10,0
400489907,Philadelphia 76ers,Byron Mullens,10,1-3,1-1,0-0,0,1,1,0,0,3,0,2,-8,3
400489907,Philadelphia 76ers,Elliot Williams,21,2-9,0-3,2-2,0,2,2,0,1,0,3,3,-12,6
400489907,Philadelphia 76ers,Darius Johnson-Odom,5,0-2,0-1,0-0,0,0,0,0,0,0,1,1,0,0
400489907,Philadelphia 76ers,Brandon Davies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489907,Philadelphia 76ers,Jason Richardson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489907,Philadelphia 76ers,Tony Wroten,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489907,Chicago Bulls,Carlos Boozer,24,3-7,0-0,1-2,0,6,6,0,0,0,2,5,-2,7
400489907,Chicago Bulls,Mike Dunleavy,34,2-8,0-3,2-2,1,2,3,3,2,0,1,2,3,6
400489907,Chicago Bulls,Joakim Noah,38,6-10,0-0,8-9,2,6,8,4,1,3,5,5,10,20
400489907,Chicago Bulls,Kirk Hinrich,32,3-9,1-3,2-3,1,2,3,3,0,0,2,3,7,9
400489907,Chicago Bulls,Jimmy Butler,46,4-8,1-3,8-10,3,5,8,6,1,0,2,3,15,17
400489907,Chicago Bulls,Taj Gibson,29,8-16,0-0,0-0,4,6,10,0,0,5,1,1,7,16
400489907,Chicago Bulls,Nazr Mohammed,6,0-0,0-0,0-0,0,2,2,1,1,1,1,1,5,0
400489907,Chicago Bulls,D.J. Augustin,31,5-11,3-4,3-5,0,4,4,6,1,0,1,0,9,16
400489907,Chicago Bulls,Tony Snell,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-4,0
400489907,Chicago Bulls,Erik Murphy,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489907,Chicago Bulls,Tornike Shengelia,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489907,Chicago Bulls,Jimmer Fredette,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489927,Philadelphia 76ers,Thaddeus Young,35,7-20,0-5,3-5,2,3,5,2,2,1,3,0,-3,17
400489927,Philadelphia 76ers,Henry Sims,33,5-8,0-0,0-2,4,3,7,7,2,0,1,4,-8,10
400489927,Philadelphia 76ers,Michael Carter-Williams,38,5-20,2-8,5-7,2,5,7,4,2,0,3,2,-5,17
400489927,Philadelphia 76ers,James Anderson,33,4-9,2-4,0-0,0,6,6,6,2,1,1,0,-15,10
400489927,Philadelphia 76ers,Hollis Thompson,37,3-7,2-4,0-0,1,0,1,1,1,0,1,2,0,8
400489927,Philadelphia 76ers,Jarvis Varnado,11,0-0,0-0,0-2,1,0,1,1,2,1,1,2,-18,0
400489927,Philadelphia 76ers,James Nunnally,7,0-3,0-1,0-0,0,0,0,0,0,0,0,1,-16,0
400489927,Philadelphia 76ers,Byron Mullens,18,6-11,3-7,0-0,2,6,8,0,1,0,1,1,-15,15
400489927,Philadelphia 76ers,Casper Ware,10,0-3,0-2,0-0,0,1,1,0,0,0,1,1,-17,0
400489927,Philadelphia 76ers,Elliot Williams,19,6-7,2-2,0-2,0,1,1,1,1,0,1,2,-13,14
400489927,Philadelphia 76ers,Brandon Davies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489927,Philadelphia 76ers,Tony Wroten,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489927,San Antonio Spurs,Boris Diaw,28,3-6,1-2,0-0,0,6,6,7,0,0,3,0,0,7
400489927,San Antonio Spurs,Tim Duncan,23,9-12,0-0,1-2,2,3,5,2,1,0,2,2,-1,19
400489927,San Antonio Spurs,Kawhi Leonard,26,6-9,1-3,2-2,1,4,5,2,0,1,1,0,26,15
400489927,San Antonio Spurs,Cory Joseph,35,5-11,0-1,2-2,0,7,7,5,2,0,2,5,1,12
400489927,San Antonio Spurs,Manu Ginobili,26,3-7,1-3,2-4,0,5,5,3,1,0,5,0,-1,9
400489927,San Antonio Spurs,Aron Baynes,5,0-2,0-0,0-0,0,0,0,0,0,0,1,0,5,0
400489927,San Antonio Spurs,Austin Daye,29,8-13,6-10,0-0,0,6,6,1,2,2,0,3,23,22
400489927,San Antonio Spurs,Jeff Ayres,20,2-3,0-0,1-2,3,3,6,0,0,0,2,4,18,5
400489927,San Antonio Spurs,Patty Mills,23,6-9,3-6,0-0,0,3,3,3,3,1,0,2,16,15
400489927,San Antonio Spurs,Marco Belinelli,24,2-7,1-2,4-4,0,4,4,8,0,0,1,1,23,9
400489927,San Antonio Spurs,Tiago Splitter,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489927,San Antonio Spurs,Tony Parker,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489927,San Antonio Spurs,Danny Green,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489945,Philadelphia 76ers,Thaddeus Young,33,6-16,2-5,1-2,3,6,9,0,1,1,6,2,-29,15
400489945,Philadelphia 76ers,Henry Sims,26,6-11,0-0,6-8,4,2,6,2,1,1,2,5,-12,18
400489945,Philadelphia 76ers,Michael Carter-Williams,28,2-11,0-3,0-0,1,0,1,10,2,0,3,3,-17,4
400489945,Philadelphia 76ers,James Anderson,29,11-18,6-11,2-2,0,3,3,2,0,0,2,2,-15,30
400489945,Philadelphia 76ers,Hollis Thompson,20,2-4,2-3,0-0,1,4,5,1,0,0,2,5,-7,6
400489945,Philadelphia 76ers,Brandon Davies,11,0-3,0-1,2-4,3,3,6,0,0,0,1,2,-5,2
400489945,Philadelphia 76ers,Jarvis Varnado,22,2-2,0-0,1-2,2,2,4,2,1,2,2,3,-2,5
400489945,Philadelphia 76ers,James Nunnally,18,1-5,1-3,0-0,0,3,3,1,1,0,0,2,-4,3
400489945,Philadelphia 76ers,Byron Mullens,3,0-1,0-1,0-0,0,0,0,1,0,0,0,0,4,0
400489945,Philadelphia 76ers,Casper Ware,23,2-10,2-6,1-2,0,1,1,2,2,0,1,2,-10,7
400489945,Philadelphia 76ers,Elliot Williams,27,3-9,1-3,1-2,0,1,1,2,1,1,2,0,-13,8
